9.098471673965454102e+03,4.341841846704483032e+02
7.661657722473144531e+03,3.759539875388145447e+02
6.865201328277587891e+03,3.475734251141548157e+02
6.490091692924499512e+03,3.328898729085922241e+02
6.251495374679565430e+03,3.224771977066993713e+02
6.064408765792846680e+03,3.130344690680503845e+02
5.930249140739440918e+03,3.087293497323989868e+02
5.828387276649475098e+03,3.033622080087661743e+02
5.769116472244262695e+03,3.005822122097015381e+02
5.708785920143127441e+03,2.985874328613281250e+02
5.669340229988098145e+03,2.970033227205276489e+02
5.625767834663391113e+03,2.948153855204582214e+02
5.598476075172424316e+03,2.947278520464897156e+02
5.571074683189392090e+03,2.915472466945648193e+02
5.541516253471374512e+03,2.909986946582794189e+02
5.520617629051208496e+03,2.891481917500495911e+02
5.492646525382995605e+03,2.886812100410461426e+02
5.475901342391967773e+03,2.880196728706359863e+02
5.452943042755126953e+03,2.859957917928695679e+02
5.430003433227539062e+03,2.858355662226676941e+02
5.415914871215820312e+03,2.858524621725082397e+02
5.397125587463378906e+03,2.852000204324722290e+02
5.378833253860473633e+03,2.852824289202690125e+02
5.364461692810058594e+03,2.835994493365287781e+02
5.348843869209289551e+03,2.839735016226768494e+02
5.325351684570312500e+03,2.832471638917922974e+02
5.314545682907104492e+03,2.841844846606254578e+02
5.300194039344787598e+03,2.835508839488029480e+02
5.286270782470703125e+03,2.808302770256996155e+02
5.271981961250305176e+03,2.816971303820610046e+02
5.256358092308044434e+03,2.805078942775726318e+02
5.239706243515014648e+03,2.796034138202667236e+02
5.231201092720031738e+03,2.803040774464607239e+02
5.223955502510070801e+03,2.794638096690177917e+02
5.208208447456359863e+03,2.785524417161941528e+02
5.194393273353576660e+03,2.785002716779708862e+02
5.181604027748107910e+03,2.788830178380012512e+02
5.164709966659545898e+03,2.785003630518913269e+02
5.156420641899108887e+03,2.790113654732704163e+02
5.147333146095275879e+03,2.778206742405891418e+02
5.140219294548034668e+03,2.792666258811950684e+02
5.126473451614379883e+03,2.772557771801948547e+02
5.108322425842285156e+03,2.778478539586067200e+02
5.102972969055175781e+03,2.757800194621086121e+02
5.091225440979003906e+03,2.770584389567375183e+02
5.078160000801086426e+03,2.763795670866966248e+02
5.063565575599670410e+03,2.772229382395744324e+02
5.058274759292602539e+03,2.756876535415649414e+02
5.049939518928527832e+03,2.761609652042388916e+02
5.040919723510742188e+03,2.765551487803459167e+02
5.026756787300109863e+03,2.758459401726722717e+02
5.024848234176635742e+03,2.759066873192787170e+02
5.012379687309265137e+03,2.753102121353149414e+02
5.001634480476379395e+03,2.747971226572990417e+02
4.992504250526428223e+03,2.743959574103355408e+02
4.981621786117553711e+03,2.746174486279487610e+02
4.976141411781311035e+03,2.749733864665031433e+02
4.961980441093444824e+03,2.747218549847602844e+02
4.953467938423156738e+03,2.748093525171279907e+02
4.949321410179138184e+03,2.743096782565116882e+02
