9.067678415298461914e+03,4.219100520610809326e+02
7.643725936889648438e+03,3.865801517963409424e+02
7.238100998878479004e+03,3.736657964587211609e+02
6.990396142959594727e+03,3.616797164082527161e+02
6.792283536911010742e+03,3.526069790720939636e+02
6.640019330024719238e+03,3.450712230205535889e+02
6.513376459121704102e+03,3.399723678827285767e+02
6.386318116188049316e+03,3.327268924713134766e+02
6.286156455993652344e+03,3.272085636258125305e+02
6.181014645576477051e+03,3.215833324790000916e+02
6.088905338287353516e+03,3.190730429887771606e+02
5.999026089668273926e+03,3.140855643749237061e+02
5.929846393585205078e+03,3.122305001616477966e+02
5.848655502319335938e+03,3.059820078015327454e+02
5.782432953834533691e+03,3.022725480198860168e+02
5.720760600090026855e+03,3.002001809477806091e+02
5.661811006546020508e+03,2.975473924875259399e+02
5.618666826248168945e+03,2.962081934213638306e+02
5.567130784034729004e+03,2.925729561448097229e+02
5.524092502593994141e+03,2.911603238582611084e+02
5.487500424385070801e+03,2.898363249897956848e+02
5.452655819892883301e+03,2.887067412734031677e+02
5.424995165824890137e+03,2.889350851178169250e+02
5.394370154380798340e+03,2.861520977020263672e+02
5.367861452102661133e+03,2.854645015001296997e+02
5.344400636672973633e+03,2.859126498699188232e+02
5.316313335418701172e+03,2.855784438848495483e+02
5.296348428726196289e+03,2.830278603434562683e+02
5.276167565345764160e+03,2.822304757833480835e+02
5.253205016136169434e+03,2.820404154062271118e+02
5.229570377349853516e+03,2.812302283644676208e+02
5.208650224685668945e+03,2.809814744591712952e+02
5.189472453117370605e+03,2.807560145258903503e+02
5.178852266311645508e+03,2.805785565972328186e+02
5.159646462440490723e+03,2.794603171944618225e+02
5.140526372909545898e+03,2.787390071749687195e+02
5.119021842002868652e+03,2.791820904016494751e+02
5.103236760139465332e+03,2.787060249447822571e+02
5.084619981765747070e+03,2.786161332726478577e+02
5.073560536384582520e+03,2.783375738859176636e+02
5.067223958969116211e+03,2.794574211835861206e+02
5.039810484886169434e+03,2.770414105653762817e+02
5.022844703674316406e+03,2.781769136786460876e+02
5.015987570762634277e+03,2.760665231943130493e+02
5.000782586097717285e+03,2.765431403517723083e+02
4.984930417060852051e+03,2.758601140975952148e+02
4.970329652786254883e+03,2.763236383199691772e+02
4.955029920578002930e+03,2.749229419231414795e+02
4.945702948570251465e+03,2.758921533823013306e+02
4.934992227554321289e+03,2.759172443151473999e+02
4.918850106239318848e+03,2.752022486925125122e+02
4.916092404365539551e+03,2.752155004143714905e+02
4.903885143280029297e+03,2.752829930186271667e+02
4.887918038368225098e+03,2.747103281021118164e+02
4.882047821998596191e+03,2.746377158164978027e+02
4.868499178886413574e+03,2.745075674653053284e+02
4.859992624282836914e+03,2.756313249468803406e+02
4.846589780807495117e+03,2.744136838316917419e+02
4.842819673538208008e+03,2.741209260225296021e+02
4.832221035003662109e+03,2.734861244559288025e+02
