9.442301485061645508e+03,4.443056530952453613e+02
8.065052374839782715e+03,4.110449049472808838e+02
7.665319909095764160e+03,3.970837758779525757e+02
7.422023126602172852e+03,3.854947047829627991e+02
7.234953815460205078e+03,3.779534139633178711e+02
7.094370497703552246e+03,3.707129368782043457e+02
6.987604434013366699e+03,3.665815409421920776e+02
6.879580677032470703e+03,3.600842695236206055e+02
6.788223727226257324e+03,3.573909556269645691e+02
6.702891125679016113e+03,3.513157355189323425e+02
6.620821732521057129e+03,3.476348419189453125e+02
6.541815914154052734e+03,3.426321377158164978e+02
6.482414436340332031e+03,3.418184776902198792e+02
6.410478469848632812e+03,3.362270001173019409e+02
6.361125917434692383e+03,3.332429205179214478e+02
6.302333093643188477e+03,3.312531285881996155e+02
6.244212256431579590e+03,3.271478137969970703e+02
6.192669398307800293e+03,3.264167502522468567e+02
6.142241107940673828e+03,3.238993351459503174e+02
6.089732340812683105e+03,3.206017723083496094e+02
6.040034785270690918e+03,3.202497262954711914e+02
5.993849512100219727e+03,3.166352298855781555e+02
5.951446638107299805e+03,3.173123542070388794e+02
5.912955504417419434e+03,3.144036242365837097e+02
5.872772867202758789e+03,3.123875734806060791e+02
5.827530930519104004e+03,3.115948785543441772e+02
5.787079202651977539e+03,3.091700664162635803e+02
5.746745457649230957e+03,3.082245572805404663e+02
5.715943221092224121e+03,3.057689787745475769e+02
5.677101057052612305e+03,3.051404657959938049e+02
5.641699496269226074e+03,3.044233070015907288e+02
5.600537307739257812e+03,3.017743749618530273e+02
5.570347745895385742e+03,3.012676223516464233e+02
5.543545635223388672e+03,3.004478622078895569e+02
5.514063089370727539e+03,2.993388475179672241e+02
5.481238738059997559e+03,2.974620515704154968e+02
5.448833295822143555e+03,2.965946910977363586e+02
5.418911430358886719e+03,2.946537718772888184e+02
5.391334256172180176e+03,2.948917330503463745e+02
5.368980819702148438e+03,2.933605827689170837e+02
5.346509915351867676e+03,2.934201505780220032e+02
5.309091793060302734e+03,2.919681504964828491e+02
5.283257067680358887e+03,2.908271738290786743e+02
5.256972384452819824e+03,2.893085475564002991e+02
5.236401123046875000e+03,2.892599272131919861e+02
5.210498757362365723e+03,2.885460451245307922e+02
5.187181858062744141e+03,2.878367727398872375e+02
5.168437042236328125e+03,2.860609257221221924e+02
5.142710726737976074e+03,2.862691735029220581e+02
5.123754497528076172e+03,2.858719183206558228e+02
5.102214409828186035e+03,2.847344902157783508e+02
5.084576695442199707e+03,2.834950324892997742e+02
5.065198964118957520e+03,2.838426602482795715e+02
5.050682584762573242e+03,2.829006534814834595e+02
5.025158245086669922e+03,2.818615468144416809e+02
5.009733362197875977e+03,2.817174980044364929e+02
4.996092679977416992e+03,2.823120303153991699e+02
4.975825891494750977e+03,2.807186986207962036e+02
4.965072704315185547e+03,2.811053588390350342e+02
4.951560180664062500e+03,2.799460178017616272e+02
