8.848536159515380859e+03,4.163592213392257690e+02
7.479829011917114258e+03,3.607697449326515198e+02
6.622135600090026855e+03,3.386780040860176086e+02
6.346309710502624512e+03,3.285138320922851562e+02
6.206089079856872559e+03,3.234605816602706909e+02
6.162302328109741211e+03,3.225254694819450378e+02
6.109283404350280762e+03,3.194164095520973206e+02
6.032232347488403320e+03,3.161261327862739563e+02
6.010583087921142578e+03,3.140591976642608643e+02
6.017666743278503418e+03,3.152671405076980591e+02
5.981238026618957520e+03,3.190965937972068787e+02
5.988351848602294922e+03,3.180640129446983337e+02
6.006070580482482910e+03,3.136184443235397339e+02
5.938653052330017090e+03,3.103468590974807739e+02
5.903974796295166016e+03,3.101232025623321533e+02
5.884560770988464355e+03,3.072285768389701843e+02
5.880596155166625977e+03,3.086530612707138062e+02
5.864394035339355469e+03,3.061931023597717285e+02
5.850345922470092773e+03,3.085938696861267090e+02
5.861354435920715332e+03,3.054214939475059509e+02
5.855381415367126465e+03,3.076425114870071411e+02
5.859367405891418457e+03,3.077999300956726074e+02
5.820908617973327637e+03,3.051474419832229614e+02
5.824309621810913086e+03,3.057461875677108765e+02
5.805021205902099609e+03,3.037461184859275818e+02
5.808940665245056152e+03,3.038813834786415100e+02
5.793257510185241699e+03,3.052251738905906677e+02
5.796125484466552734e+03,3.037549774646759033e+02
5.784916773796081543e+03,3.018544390201568604e+02
5.763564601898193359e+03,3.038831252455711365e+02
5.787521285057067871e+03,3.063240556120872498e+02
5.793222633361816406e+03,3.032876634001731873e+02
5.777503204345703125e+03,3.031103454232215881e+02
5.777994946479797363e+03,3.028232284784317017e+02
5.774288643836975098e+03,3.043096672296524048e+02
5.798896979331970215e+03,3.045058340430259705e+02
5.764702944755554199e+03,3.027470535635948181e+02
5.752257511138916016e+03,3.029216908216476440e+02
5.746206631660461426e+03,3.035194711089134216e+02
5.759760783195495605e+03,3.018632585406303406e+02
5.745970889091491699e+03,3.026119491457939148e+02
5.722616749763488770e+03,3.017461946606636047e+02
5.724298073768615723e+03,3.011132686734199524e+02
5.724092298507690430e+03,2.997276141047477722e+02
5.707304144859313965e+03,2.997761000990867615e+02
5.709041575431823730e+03,3.003750876188278198e+02
5.705376836776733398e+03,3.002800745964050293e+02
5.714696973800659180e+03,2.986717797517776489e+02
5.712649187088012695e+03,3.000990283489227295e+02
5.697577334403991699e+03,3.000226346850395203e+02
5.693166557312011719e+03,3.001783037781715393e+02
5.690044043540954590e+03,2.978926116228103638e+02
5.686022918701171875e+03,2.993234900236129761e+02
5.693626567840576172e+03,2.987864809036254883e+02
5.686296652793884277e+03,3.001021456718444824e+02
5.716279088973999023e+03,3.009254707098007202e+02
5.699660351753234863e+03,3.000222385525703430e+02
5.692409709930419922e+03,3.002904312610626221e+02
5.697278507232666016e+03,2.995785581469535828e+02
5.665943820953369141e+03,2.979055704474449158e+02
