9.565254241943359375e+03,4.568464128971099854e+02
8.224129729270935059e+03,4.174403833150863647e+02
7.767519662857055664e+03,4.026557435989379883e+02
7.511117267608642578e+03,3.909368215203285217e+02
7.314798580169677734e+03,3.809841718077659607e+02
7.172521370887756348e+03,3.733700802326202393e+02
7.057045861244201660e+03,3.698320370912551880e+02
6.948485366821289062e+03,3.636584761142730713e+02
6.851211387634277344e+03,3.600357174277305603e+02
6.760019197463989258e+03,3.542209156751632690e+02
6.674709987640380859e+03,3.511335063576698303e+02
6.595167980194091797e+03,3.463717259764671326e+02
6.531007947921752930e+03,3.442356998920440674e+02
6.459333887100219727e+03,3.390091190338134766e+02
6.403392086029052734e+03,3.357784570455551147e+02
6.337258170127868652e+03,3.337826671600341797e+02
6.279923426628112793e+03,3.301291375160217285e+02
6.232569005966186523e+03,3.285900145173072815e+02
6.182633935928344727e+03,3.258088611960411072e+02
6.122464900970458984e+03,3.235415387749671936e+02
6.072617390632629395e+03,3.220859879851341248e+02
6.024751251220703125e+03,3.190818392634391785e+02
5.984324684143066406e+03,3.201361888051033020e+02
5.943352729797363281e+03,3.162623406648635864e+02
5.898421351432800293e+03,3.149913479089736938e+02
5.853980549812316895e+03,3.142847296595573425e+02
5.813611566543579102e+03,3.121700205206871033e+02
5.771666985511779785e+03,3.104443514943122864e+02
5.742777865409851074e+03,3.078888314962387085e+02
5.703348860740661621e+03,3.079434098601341248e+02
5.663220698356628418e+03,3.069687499403953552e+02
5.623642294883728027e+03,3.047793032526969910e+02
5.594569377899169922e+03,3.041550288200378418e+02
5.562326849937438965e+03,3.029219932556152344e+02
5.528521047592163086e+03,3.019515699744224548e+02
5.504026214599609375e+03,3.001230800747871399e+02
5.468428880691528320e+03,2.989523960351943970e+02
5.437322149276733398e+03,2.974669585824012756e+02
5.408643145561218262e+03,2.975281162858009338e+02
5.383070832252502441e+03,2.954589969515800476e+02
5.361959521293640137e+03,2.962678867578506470e+02
5.329002527236938477e+03,2.944063162803649902e+02
5.297177389144897461e+03,2.938818206787109375e+02
5.277666832923889160e+03,2.921106405258178711e+02
5.251830204963684082e+03,2.920562702417373657e+02
5.230923227310180664e+03,2.913184885382652283e+02
5.211991938591003418e+03,2.903138430714607239e+02
5.184613465309143066e+03,2.890070194602012634e+02
5.163973650932312012e+03,2.890492544174194336e+02
5.147600853919982910e+03,2.883649527430534363e+02
5.123363789558410645e+03,2.876233484745025635e+02
5.110297878265380859e+03,2.868883772492408752e+02
5.093667840003967285e+03,2.870846899151802063e+02
5.075547084808349609e+03,2.860812264084815979e+02
5.056043995857238770e+03,2.853587384819984436e+02
5.038502260208129883e+03,2.846837078332901001e+02
5.024806714057922363e+03,2.853209600448608398e+02
5.007500927925109863e+03,2.838188447952270508e+02
5.003808442115783691e+03,2.840272867083549500e+02
4.984431350708007812e+03,2.834747239351272583e+02
